id,curso,maior_nota,menor_nota,media,atingiu_media,faltas,status,atraso,acordo,periodo,Label,Score
53548,Biologia,"7,93","1,45","5,73",1,8,Cursando,0,0,2,0,0.0537
53559,Administração,"7,08","2,49","4,75",0,6,Evadido,0,0,2,1,0.9979
53633,Letras,"8,2","5,05","6,43",1,2,Cursando,0,0,2,0,0.2097
53680,Biologia,"3,4",0,"0,87",0,16,Evadido,1,0,2,1,0.9973
54249,Administração,"7,35",5,"6,24",1,4,Cursando,0,0,2,0,0.2202
55485,Matemática,"9,88","8,58","9,2",1,2,Cursando,0,0,2,0,0.2097
55528,Administração,"8,19","3,21","5,72",1,8,Cursando,1,0,2,0,0.1415
55534,Gastronomia,"9,8","6,9","8,37",1,4,Cursando,0,0,2,0,0.2202
55543,Matemática,10,"7,04","8,75",1,8,Cursando,0,0,2,0,0.0537
55633,Matemática,"9,55","6,35","7,66",1,4,Cursando,0,0,2,0,0.2202
55653,História,"9,88","5,88","8,21",1,6,Cursando,1,0,2,0,0.0663
55706,História,10,"5,16","8,09",1,2,Cursando,0,0,2,0,0.2097
55712,Enfermagem,"9,2","6,66","8,13",1,4,Evadido,0,0,2,0,0.2202
55781,Biologia,"9,13","7,43","8,2",1,0,Cursando,0,0,2,0,0.0686
55797,Matemática,10,"7,96","8,99",1,4,Cursando,0,0,2,0,0.2202
55804,Biologia,"9,75","7,9","8,67",1,2,Cursando,0,0,2,0,0.2097
55820,História,"9,1","6,75",8,1,4,Cursando,0,0,2,0,0.2202
55838,Educação Física,"9,75","7,6","8,9",1,2,Cursando,0,0,2,0,0.2097
55860,Matemática,"9,6","6,05","8,77",1,4,Cursando,0,0,2,0,0.2202
55870,Gastronomia,"9,75","7,55","8,25",1,8,Cursando,0,0,2,0,0.0537
55884,Gastronomia,10,"5,53","7,81",1,6,Cursando,1,0,2,0,0.0663
55906,Biologia,"9,75","5,5","8,2",1,10,Cursando,0,0,2,0,0.1213
55930,Gastronomia,"9,5","6,08","7,82",1,2,Cursando,0,0,2,0,0.2097
55950,Administração,"9,6","6,23","7,72",1,4,Cursando,1,0,2,0,0.1737
55965,Biologia,"7,2","6,46","6,86",1,6,Cursando,1,0,2,0,0.0663
56048,Biologia,"9,48","5,32","7,96",1,4,Cursando,1,0,2,0,0.1737
56108,Administração,10,"6,58","8,77",1,8,Cursando,1,0,4,0,0.0495
56124,Enfermagem,10,"7,15","8,34",1,2,Cursando,1,0,2,0,0.3303
56133,Administração,"8,5","6,05","7,4",1,6,Cursando,1,0,4,0,0.0483
56146,Matemática,"9,5","7,4","8,55",1,0,Cursando,0,0,2,0,0.0686
56161,Gastronomia,"9,63","5,53","8,19",1,8,Cursando,0,0,2,0,0.0537
56169,Matemática,"9,02","5,2","7,32",1,8,Cursando,0,0,2,0,0.0537
56183,Administração,"9,75",6,"7,62",1,10,Cursando,0,0,2,0,0.1213
56196,Enfermagem,"9,1",5,"7,28",1,6,Cursando,0,0,2,0,0.0289
56200,Biologia,"8,88","5,29","6,33",1,4,Cursando,0,0,2,0,0.2202
56213,Administração,"9,18","5,25","7,33",1,6,Cursando,0,0,2,0,0.0289
56230,Educação Física,"9,35","7,37","8,52",1,2,Cursando,0,0,4,0,0.2278
56270,Matemática,"9,88","6,98","8,52",1,6,Cursando,0,0,2,0,0.0289
56282,Letras,"8,2",5,"6,79",1,8,Evadido,0,0,2,0,0.0537
56295,Matemática,"9,1",5,"7,45",1,2,Cursando,0,0,4,0,0.2278
56317,Matemática,"9,6","5,85","7,78",1,8,Outros,0,0,2,0,0.0537
56343,Educação Física,"9,37","6,05","7,72",1,2,Cursando,0,0,2,0,0.2097
56365,Gastronomia,10,"5,17","7,94",1,2,Cursando,0,0,2,0,0.2097
56383,Administração,"8,05",5,"7,03",1,4,Cursando,0,0,2,0,0.2202
56406,Biologia,"9,48","5,33","7,52",1,2,Cursando,0,0,2,0,0.2097
56426,Biologia,"9,5","7,3","8,74",1,4,Cursando,1,0,2,0,0.1737
56454,Letras,"9,17","6,25","7,57",1,8,Cursando,1,0,2,0,0.1415
56485,Administração,10,"5,2","7,7",1,4,Cursando,1,0,2,0,0.1737
56498,Educação Física,10,"7,7","8,86",1,4,Outros,0,0,2,0,0.2202
56524,Ciência da Computação,"9,1",5,7,1,8,Outros,0,0,2,0,0.0537
56559,Matemática,"9,6","7,1","8,03",1,2,Cursando,1,0,4,0,0.3591
56581,Administração,10,"7,04","8,77",1,10,Cursando,0,0,2,0,0.1213
56601,Administração,"9,73","5,58","7,12",1,4,Cursando,0,0,2,0,0.2202
56670,Gastronomia,"9,72","6,03","8,44",1,4,Cursando,0,0,2,0,0.2202
56687,Gastronomia,10,"6,94","8,88",1,4,Cursando,0,0,2,0,0.2202
56781,Biologia,"9,76","6,53","8,53",1,2,Cursando,0,0,2,0,0.2097
56796,Educação Física,"9,32","5,94","7,45",1,6,Cursando,1,0,2,0,0.0663
56941,Matemática,10,5,"8,28",1,6,Cursando,1,0,2,0,0.0663
56994,Ciências Contábeis,"9,88","7,01","8,87",1,2,Cursando,0,0,2,0,0.2097
57005,Gastronomia,10,"7,5","8,8",1,0,Cursando,0,0,2,0,0.0686
57017,Biologia,10,"8,2","9,14",1,6,Cursando,0,0,2,0,0.0289
57053,Gastronomia,10,"7,55","9,11",1,4,Cursando,1,0,2,0,0.1737
57073,Biologia,"9,25","7,05","7,92",1,6,Cursando,0,0,2,0,0.0289
57104,Administração,9,5,"6,84",1,10,Cursando,0,0,2,0,0.1213
57157,Letras,"9,96",8,"9,13",1,2,Cursando,1,0,2,0,0.3303
57163,Gastronomia,"9,8","5,54","7,81",1,4,Cursando,1,0,2,0,0.1737
57172,Gastronomia,"8,98","2,08","6,05",1,8,Cursando,0,0,2,0,0.0537
57185,Administração,"6,23","1,88","4,27",0,8,Cursando,1,0,2,1,0.99
57215,Letras,"8,2","3,15","6,3",1,2,Cursando,0,0,2,0,0.2097
57241,Gastronomia,"9,75","5,72","8,04",1,4,Cursando,0,0,2,0,0.2202
57302,Educação Física,"7,08","1,43","3,94",0,14,Cursando,0,0,2,1,0.9919
57317,Biologia,"8,35",5,"6,2",1,10,Outros,0,0,2,0,0.1213
57321,Biologia,"9,43","6,28","7,99",1,4,Cursando,0,0,2,0,0.2202
57361,História,"7,93","6,34","7,14",1,2,Cursando,0,0,2,0,0.2097
57376,Enfermagem,"8,93","3,98","7,22",1,4,Cursando,0,0,2,0,0.2202
57386,Biologia,"9,68","5,23","7,6",1,0,Cursando,0,0,2,0,0.0686
57392,Administração,"8,25","5,18","6,33",1,4,Cursando,0,0,2,0,0.2202
57399,Administração,"7,13","0,88","4,69",0,12,Cursando,0,0,2,1,0.9982
57403,Administração,"7,2","5,4","6,35",1,6,Cursando,0,0,2,0,0.0289
57413,Matemática,"8,98","1,68","4,12",0,12,Cursando,0,0,2,1,0.9982
57426,Educação Física,"8,08","5,33","6,67",1,4,Cursando,1,0,2,0,0.1737
57430,Administração,"7,21",5,"5,58",1,4,Outros,0,0,2,0,0.2202
57476,Gastronomia,"9,75","6,03","7,84",1,2,Outros,1,0,2,0,0.3303
57498,Gastronomia,"9,8","5,21","7,76",1,4,Cursando,0,0,2,0,0.2202
57518,Ciências Contábeis,"9,43","5,93","7,62",1,2,Cursando,0,0,2,0,0.2097
57522,Letras,"9,8",8,"8,63",1,2,Cursando,0,0,2,0,0.2097
57533,Matemática,"8,93","5,08","6,87",1,2,Cursando,0,0,2,0,0.2097
57550,Gastronomia,"7,68","2,28","5,28",1,6,Cursando,1,0,4,0,0.0483
57561,Gastronomia,10,"5,41","8,29",1,4,Cursando,0,0,2,0,0.2202
57592,Administração,"7,84","3,08","5,57",1,8,Cursando,0,0,2,0,0.0537
57595,Letras,"7,8","2,8","5,42",1,6,Cursando,1,0,2,0,0.0663
57599,Administração,"7,16",5,"6,09",1,10,Cursando,1,0,2,0,0.073
57614,Administração,"7,48","5,17","5,96",1,6,Cursando,0,0,2,0,0.0289
57635,Enfermagem,"8,3","1,75","5,55",1,4,Cursando,0,0,2,0,0.2202
57635,Enfermagem,"8,3","1,75","5,55",1,4,Outros,0,0,2,0,0.2202
57645,Enfermagem,"7,83","0,63","4,83",0,16,Cursando,0,0,2,1,0.9987
57654,Biologia,"8,33","4,03","5,74",1,12,Cursando,0,0,2,0,0.0669
57657,Letras,"8,73","5,4","7,34",1,8,Cursando,0,0,2,0,0.0537
57675,História,"8,9","5,55","7,47",1,4,Cursando,0,0,2,0,0.2202
57682,Educação Física,"8,65","2,95","6,57",1,4,Cursando,0,0,2,0,0.2202
57686,Educação Física,"9,43",5,"6,47",1,4,Cursando,0,0,2,0,0.2202
57703,Administração,"9,6","6,25","8,04",1,4,Cursando,1,0,2,0,0.1737
57712,Matemática,"9,5",8,"8,52",1,4,Cursando,0,0,2,0,0.2202
57723,Administração,"8,15","5,65","6,72",1,16,Cursando,0,0,8,0,0.0001
57738,Biologia,"9,88","8,18","9,06",1,8,Cursando,0,0,2,0,0.0537
57746,Gastronomia,"8,2","2,7","6,02",1,6,Cursando,0,0,2,0,0.0289
57753,Gastronomia,"8,2","0,5","4,73",0,6,Evadido,0,0,2,1,0.9979
57764,História,"9,5","7,68","8,56",1,2,Cursando,0,0,2,0,0.2097
57777,Educação Física,"7,48","2,89","5,91",1,2,Cursando,0,0,2,0,0.2097
57780,Gastronomia,"6,93","0,13","4,33",0,10,Cursando,0,0,2,1,0.999
57796,Matemática,"8,85",5,"6,57",1,10,Outros,0,0,2,0,0.1213
57798,Gastronomia,10,"7,9","9,05",1,2,Cursando,0,0,2,0,0.2097
57820,Educação Física,"7,55","2,4","5,92",1,2,Cursando,0,0,2,0,0.2097
57830,Gastronomia,"9,59","2,38","7,2",1,6,Evadido,1,0,2,0,0.0663
57841,Gastronomia,"8,02","6,55","7,5",1,6,Cursando,1,0,4,0,0.0483
57850,Biologia,"8,33","3,93","5,68",1,6,Cursando,0,0,2,0,0.0289
57861,Educação Física,"7,58","3,51","5,61",1,4,Cursando,0,0,2,0,0.2202
57903,Biologia,"8,95","0,75","5,93",1,6,Cursando,0,0,2,0,0.0289
57913,Educação Física,"8,43","1,6","5,07",1,6,Cursando,0,0,2,0,0.0289
57924,Gastronomia,"9,23","0,63","5,36",1,4,Outros,0,0,2,0,0.2202
57933,Administração,"7,26","0,63","3,34",0,6,Cursando,0,0,2,1,0.9979
57953,Administração,"6,39",5,"5,58",1,4,Cursando,0,0,2,0,0.2202
57961,Educação Física,"8,5",5,"6,59",1,2,Cursando,1,0,2,0,0.3303
57983,Administração,"7,26","3,26","5,51",1,10,Cursando,0,0,2,0,0.1213
57997,Educação Física,"7,7","5,1","6,51",1,4,Cursando,1,0,2,0,0.1737
58028,Biologia,"8,47",5,"6,55",1,6,Cursando,0,0,2,0,0.0289
58034,Letras,"7,6",5,"6,26",1,6,Cursando,0,0,2,0,0.0289
58043,Matemática,"9,88","7,43","8,8",1,4,Cursando,0,0,2,0,0.2202
58061,Biologia,"8,55","5,2","7,04",1,6,Cursando,1,0,2,0,0.0663
58080,Administração,"8,45",5,"6,39",1,2,Cursando,0,0,2,0,0.2097
58089,Letras,"8,7","5,25","7,73",1,4,Cursando,0,0,2,0,0.2202
58113,Gastronomia,"9,31","1,32","6,5",1,6,Cursando,0,0,2,0,0.0289
58122,Ciência da Computação,"9,75","5,07","6,69",1,7,Outros,0,0,2,0,0.2431
58131,Ciência da Computação,"9,75","3,5","5,6",1,6,Cursando,0,0,2,0,0.0289
58160,Administração,"5,94","1,15","3,76",0,10,Cursando,1,0,2,1,0.9336
58169,Biologia,"9,36",5,"7,63",1,6,Cursando,0,0,2,0,0.0289
58173,Educação Física,"8,18","5,18","7,03",1,8,Cursando,0,0,4,0,0.0176
58199,Gastronomia,"7,73","2,72","5,85",1,16,Cursando,0,0,2,0,0.0373
58224,Ciência da Computação,9,"2,99","5,05",1,4,Cursando,0,0,2,0,0.2202
58251,Enfermagem,"9,08",5,"6,59",1,6,Cursando,0,0,2,0,0.0289
58260,História,9,"5,75","7,24",1,4,Cursando,0,0,2,0,0.2202
58270,Biologia,"7,83","1,43","4,39",0,4,Cursando,0,0,2,1,0.9968
58290,Biologia,"8,45","1,65","6,15",1,18,Cursando,1,0,2,0,0.0102
58290,Biologia,"8,45","1,65","6,15",1,18,Outros,1,0,2,0,0.0102
58299,Educação Física,"8,2",5,"7,13",1,10,Cursando,1,0,2,0,0.073
58322,História,"3,33","0,61","1,75",0,14,Evadido,0,0,2,1,0.9919
58342,Administração,"7,76","4,05","5,68",1,4,Cursando,0,0,2,0,0.2202
58377,Gastronomia,"8,75","1,15","5,57",1,4,Cursando,0,0,2,0,0.2202
58388,Educação Física,"7,21",5,"6,24",1,4,Cursando,0,0,2,0,0.2202
58404,Administração,"5,24","0,95","2,93",0,20,Cursando,0,0,2,1,0.9966
58410,Educação Física,"8,2",5,"6,81",1,4,Cursando,0,0,2,0,0.2202
58432,Matemática,"8,38",5,"7,09",1,12,Cursando,0,0,2,0,0.0669
58441,História,"6,73","0,9","4,49",0,10,Evadido,1,0,2,1,0.9336
58453,Gastronomia,10,"6,3","8,58",1,2,Cursando,0,0,2,0,0.2097
58483,Administração,"7,04","2,38","4,77",0,10,Cursando,1,0,2,1,0.9336
58499,Matemática,"7,58","4,28","5,84",1,10,Cursando,0,0,2,0,0.1213
58509,Biologia,"8,78","5,78","7,49",1,0,Cursando,0,0,2,0,0.0686
58539,Letras,"8,1","5,47","6,9",1,10,Cursando,0,0,2,0,0.1213
58572,História,"7,45","4,64","6,71",1,10,Evadido,0,0,2,0,0.1213
58586,Gastronomia,"9,15","4,18","6,17",1,6,Cursando,1,0,2,0,0.0663
58588,Administração,"8,1",5,"6,01",1,6,Cursando,0,0,2,0,0.0289
58597,Gastronomia,10,"2,09","6,53",1,8,Cursando,0,0,2,0,0.0537
58606,História,"9,05","6,89","8,26",1,4,Cursando,0,0,2,0,0.2202
58618,História,"8,98","5,16","6,95",1,6,Cursando,0,0,2,0,0.0289
58633,Biologia,"8,63","5,91",7,1,14,Outros,0,0,2,0,0.0172
58647,Gastronomia,"9,3","6,22","7,65",1,8,Cursando,1,0,2,0,0.1415
58662,Administração,"6,19","3,75","5,27",1,6,Cursando,1,0,2,0,0.0663
58665,Educação Física,8,5,"6,75",1,4,Cursando,1,0,4,0,0.13
58668,Matemática,"8,15","6,22","7,26",1,8,Cursando,0,0,2,0,0.0537
58677,Enfermagem,"8,73","3,93","6,03",1,4,Cursando,0,0,2,0,0.2202
58691,Administração,"8,4","1,7","5,87",1,10,Cursando,0,0,2,0,0.1213
58695,Biologia,"9,5","5,35","7,12",1,6,Outros,1,0,2,0,0.0663
58698,Educação Física,"8,6","5,5","7,61",1,0,Cursando,0,0,2,0,0.0686
58726,Administração,"8,05","2,18","5,97",1,8,Cursando,1,0,2,0,0.1415
58747,Enfermagem,"7,7","2,3","5,04",1,8,Outros,1,0,2,0,0.1415
58758,Administração,"7,78","4,06","5,34",1,4,Cursando,0,0,2,0,0.2202
58765,Educação Física,"9,27","6,85","8,5",1,2,Cursando,1,0,4,0,0.3591
58775,Educação Física,"6,58","4,28","5,53",1,2,Cursando,0,0,2,0,0.2097
58787,Biologia,"7,98","1,28","3,59",0,8,Cursando,0,0,2,1,0.997
58801,Letras,10,"6,9","8,37",1,4,Cursando,0,0,2,0,0.2202
58813,Administração,"7,23",5,"5,83",1,2,Cursando,0,0,2,0,0.2097
58827,Matemática,10,7,"8,57",1,2,Cursando,0,0,2,0,0.2097
58840,Ciências Contábeis,"8,45",5,"7,04",1,8,Cursando,0,0,2,0,0.0537
58864,Educação Física,"6,91","6,34","6,68",1,6,Cursando,0,0,4,0,0.0208
58875,Enfermagem,"8,59","2,38","4,75",0,4,Evadido,1,0,2,1,0.9662
58881,Letras,"8,9","5,25","7,52",1,4,Cursando,0,0,2,0,0.2202
58901,Gastronomia,"9,75","5,86","7,76",1,2,Cursando,0,0,2,0,0.2097
58912,Enfermagem,"9,43",5,"7,31",1,4,Cursando,0,0,2,0,0.2202
58916,Matemática,"8,2","0,5","3,76",0,40,Cursando,0,0,2,1,0.9964
58930,Matemática,"7,9","3,75","4,95",0,8,Cursando,0,0,2,1,0.997
58934,Administração,"6,68","1,88","4,19",0,10,Cursando,1,0,2,1,0.9336
58967,Matemática,"7,9","1,71","5,17",1,18,Evadido,0,0,2,0,0.0127
58969,Gastronomia,"8,35","1,73","5,76",1,6,Cursando,0,0,2,0,0.0289
58973,Gastronomia,"9,05","3,85","6,8",1,6,Cursando,1,0,2,0,0.0663
58983,Matemática,"5,25","1,38","3,08",0,14,Evadido,0,0,4,1,0.9532
58988,Enfermagem,"8,91","2,65","5,06",1,4,Cursando,1,0,2,0,0.1737
59021,História,"7,38","1,12","5,07",1,2,Cursando,0,0,2,0,0.2097
59041,Gastronomia,"9,28","6,58","7,89",1,0,Cursando,0,0,2,0,0.0686
59048,Gastronomia,"9,55","5,45","8,01",1,4,Cursando,0,0,2,0,0.2202
59056,Gastronomia,"8,7","6,1","7,32",1,12,Cursando,1,0,2,0,0.0284
59065,Administração,"6,63",5,"5,59",1,6,Cursando,0,0,2,0,0.0289
59081,Administração,"8,16",5,"6,15",1,6,Outros,0,0,2,0,0.0289
59089,Ciência da Computação,"9,75",5,"6,4",1,8,Cursando,0,0,2,0,0.0537
59103,Gastronomia,"9,48","3,33","6,65",1,4,Cursando,0,0,2,0,0.2202
59109,Biologia,"9,38","6,07","7,64",1,6,Cursando,0,0,2,0,0.0289
59127,Administração,"7,4",1,"3,48",0,8,Cursando,0,0,2,1,0.997
59139,Educação Física,"9,1",5,"6,77",1,2,Cursando,0,0,2,0,0.2097
59147,Educação Física,"9,1",5,"7,26",1,2,Cursando,0,0,2,0,0.2097
59151,Administração,"8,92","1,95","5,79",1,8,Cursando,0,0,2,0,0.0537
59174,Educação Física,"8,4","6,25","7,85",1,8,Cursando,0,0,2,0,0.0537
59181,Letras,"9,5","5,2","7,27",1,6,Cursando,0,0,2,0,0.0289
59184,Administração,"8,48","5,18","6,43",1,2,Outros,0,0,2,0,0.2097
59225,Letras,"8,3","4,22","6,93",1,2,Cursando,0,0,2,0,0.2097
59231,Biologia,"8,08","5,03","6,27",1,4,Cursando,1,0,2,0,0.1737
59239,Matemática,"8,63","0,88","5,27",1,4,Outros,0,0,2,0,0.2202
59248,Letras,"8,3",5,"6,81",1,4,Cursando,0,0,2,0,0.2202
59270,Matemática,10,"7,81","9,22",1,2,Cursando,0,0,2,0,0.2097
59275,Administração,"7,63",5,"6,69",1,4,Cursando,1,0,2,0,0.1737
59294,Letras,"8,93",5,"6,61",1,2,Outros,0,0,2,0,0.2097
59298,Letras,"9,92","6,42","8,39",1,4,Cursando,1,0,2,0,0.1737
59321,Biologia,"7,95","3,55","5,34",1,12,Cursando,0,0,2,0,0.0669
59328,Matemática,"8,28","5,33","7,46",1,4,Cursando,0,0,2,0,0.2202
59344,Biologia,"7,83","4,57","5,95",1,6,Cursando,0,0,2,0,0.0289
59348,História,"8,4","5,31","6,89",1,6,Cursando,0,0,2,0,0.0289
59364,Administração,"6,09","0,55","3,28",0,10,Cursando,0,0,2,1,0.999
59389,Administração,"8,13","0,96","6,01",1,26,Cursando,1,0,2,0,0.0028
59393,História,"7,38","4,37","5,82",1,6,Cursando,0,0,2,0,0.0289
59408,Educação Física,"8,03","0,83","4,93",0,10,Cursando,0,0,2,1,0.999
59439,Enfermagem,"7,7","2,85","5,7",1,4,Cursando,1,0,2,0,0.1737
59443,Matemática,10,"7,8","8,96",1,2,Cursando,1,0,2,0,0.3303
59459,Administração,"6,39","2,45","4,47",0,8,Cursando,0,0,2,1,0.997
59472,Biologia,"8,61","5,2","7,06",1,4,Cursando,0,0,2,0,0.2202
59476,Enfermagem,"8,55","0,9","3,8",0,10,Evadido,1,0,2,1,0.9336
59478,Enfermagem,"8,7","2,75","5,82",1,8,Cursando,0,0,2,0,0.0537
59507,Administração,"6,14","0,5","2,36",0,10,Evadido,0,0,2,1,0.999
59518,Educação Física,"8,83","6,23","7,56",1,4,Cursando,0,0,2,0,0.2202
59557,Matemática,"8,95","3,4","6,41",1,6,Evadido,0,0,2,0,0.0289
59564,Letras,"8,34","3,4","6,42",1,4,Cursando,0,0,2,0,0.2202
59583,Gastronomia,10,"2,1","6,18",1,2,Evadido,0,0,2,0,0.2097
59604,Biologia,"7,9","0,5","2,31",0,16,Evadido,1,0,2,1,0.9973
59614,Biologia,"7,83","1,43","3,43",0,8,Evadido,1,0,2,1,0.99
59620,Biologia,"8,88",5,"6,46",1,4,Outros,0,0,2,0,0.2202
59631,Letras,"8,7","6,32","7,69",1,8,Cursando,1,0,2,0,0.1415
59652,Enfermagem,"8,8","5,31","6,25",1,6,Cursando,1,0,2,0,0.0663
59666,Biologia,"7,43","2,94","4,81",0,8,Cursando,1,0,2,1,0.99
59680,Gastronomia,"9,65","6,63","8,31",1,10,Cursando,1,0,2,0,0.073
59693,Letras,10,"7,8","8,52",1,4,Cursando,0,0,2,0,0.2202
59697,Gastronomia,"8,47","1,14","4,7",0,10,Cursando,0,0,2,1,0.999
59715,Educação Física,"8,5","5,72","7,11",1,4,Cursando,1,0,2,0,0.1737
59725,Biologia,"8,83","3,88","6,47",1,2,Cursando,0,0,2,0,0.2097
59732,Educação Física,"5,75","0,5","2,02",0,32,Cursando,0,0,2,1,0.963
59738,Gastronomia,"8,83","1,03","4,41",0,20,Evadido,1,0,2,1,0.9925
59754,Administração,"7,72","5,73","7,02",1,2,Cursando,1,0,2,0,0.3303
59775,Biologia,"9,8","6,72","7,75",1,6,Cursando,1,0,2,0,0.0663
59779,Enfermagem,"8,19","5,33","6,67",1,0,Cursando,0,0,2,0,0.0686
59785,Educação Física,8,"0,75","6,1",1,2,Cursando,1,0,4,0,0.3591
59796,Ciências Contábeis,"7,25","2,2","5,26",1,4,Evadido,0,0,2,0,0.2202
59805,Enfermagem,"9,16","6,7",8,1,2,Cursando,0,0,2,0,0.2097
59809,Ciência da Computação,"3,6",0,"0,82",0,22,Evadido,0,0,2,1,0.9986
59828,Administração,"7,8","2,55","5,53",1,10,Outros,0,0,2,0,0.1213
59832,Biologia,"8,85","5,53","6,99",1,4,Cursando,1,0,2,0,0.1737
59873,Administração,"9,35","1,93","5,19",1,6,Cursando,1,0,2,0,0.0663
59885,Administração,"8,48",5,"6,27",1,4,Cursando,1,0,2,0,0.1737
59892,Matemática,"7,91","0,5","5,27",1,6,Cursando,0,0,2,0,0.0289
59904,Gastronomia,"9,55","1,45","5,91",1,6,Outros,1,0,2,0,0.0663
59917,Letras,"7,4","2,95","6,02",1,6,Cursando,0,0,2,0,0.0289
59940,Educação Física,"8,1",5,"5,79",1,12,Cursando,1,0,2,0,0.0284
59955,Biologia,"9,38","7,25","8,53",1,4,Cursando,0,0,2,0,0.2202
59956,Gastronomia,"9,88",5,"7,2",1,2,Cursando,0,0,2,0,0.2097
59971,Educação Física,"8,1","2,98","6,57",1,2,Cursando,0,0,2,0,0.2097
59997,Enfermagem,"8,74","2,18","6,33",1,2,Cursando,1,0,2,0,0.3303
60012,Administração,"8,45","5,8","7,11",1,10,Cursando,0,0,2,0,0.1213
60016,Ciências Contábeis,"8,94","1,22","4,86",0,12,Cursando,0,0,2,1,0.9982
60024,Biologia,"8,08","2,28","4,55",0,12,Evadido,0,0,2,1,0.9982
60028,Enfermagem,"7,88","0,63","4,99",0,4,Outros,0,0,2,1,0.9968
60037,Biologia,"8,45",5,"7,16",1,6,Cursando,0,0,2,0,0.0289
60062,Letras,"7,65","1,75","5,23",1,8,Cursando,1,0,2,0,0.1415
60069,Gastronomia,"9,48","5,8","7,68",1,8,Cursando,0,0,2,0,0.0537
60080,Administração,"7,2","1,1","3,93",0,4,Evadido,1,0,2,1,0.9662
60084,Letras,"8,3","5,32",7,1,6,Cursando,0,0,2,0,0.0289
60096,Gastronomia,"8,8",5,"7,62",1,6,Cursando,1,0,2,0,0.0663
60100,Biologia,"8,2","2,57","5,19",1,14,Cursando,0,0,2,0,0.0172
60111,História,"9,5","6,45","7,44",1,6,Cursando,0,0,2,0,0.0289
60122,Administração,"7,66","2,01","5,29",1,8,Cursando,0,0,2,0,0.0537
60126,Administração,"9,75","5,01","7,16",1,2,Cursando,0,0,2,0,0.2097
60141,Gastronomia,"7,95","5,97","7,15",1,4,Cursando,0,0,4,0,0.1672
60162,Biologia,"8,75","5,65","7,61",1,2,Outros,0,0,2,0,0.2097
60169,Biologia,"7,7","0,5","2,81",0,14,Evadido,1,0,2,0,0.4375
60186,Biologia,"9,75","6,9","8,2",1,2,Cursando,0,0,2,0,0.2097
60194,Administração,"9,7","7,28","8,6",1,2,Cursando,0,0,2,0,0.2097
60225,Educação Física,"5,1","0,85","4,18",0,4,Cursando,0,0,2,1,0.9968
60237,Educação Física,"8,43","2,9","5,27",1,6,Outros,0,0,2,0,0.0289
60260,Educação Física,"8,56","1,64","4,44",0,18,Evadido,0,0,2,1,0.9973
60271,Educação Física,"9,3","5,64","7,54",1,4,Cursando,1,0,2,0,0.1737
60297,Administração,"5,93","3,14","5,12",1,8,Cursando,1,0,2,0,0.1415
60301,Administração,"9,05","0,95","5,18",1,12,Evadido,0,0,4,0,0.033
60311,Biologia,"7,3","1,55","4,11",0,4,Cursando,1,0,2,1,0.9662
60329,Educação Física,"7,8",5,"6,1",1,8,Cursando,0,0,2,0,0.0537
60343,Gastronomia,"9,8","5,06","7,34",1,4,Outros,1,0,2,0,0.1737
60382,Educação Física,"8,73","5,44","7,16",1,2,Cursando,0,0,2,0,0.2097
60418,História,"7,93","3,96","6,44",1,2,Cursando,0,0,2,0,0.2097
60422,Educação Física,"8,8","6,34","7,75",1,6,Cursando,0,0,4,0,0.0208
60448,Educação Física,"8,91","1,65","5,25",1,4,Cursando,1,0,2,0,0.1737
60452,Letras,"9,08","1,75","5,2",1,6,Cursando,0,0,2,0,0.0289
60463,Enfermagem,"7,43","2,83","5,06",1,4,Cursando,1,0,2,0,0.1737
60466,Gastronomia,"9,8","3,5","7,45",1,2,Cursando,0,0,2,0,0.2097
60475,Administração,"6,43",5,"5,68",1,10,Cursando,1,0,2,0,0.073
60493,Educação Física,"6,43","2,71","5,2",1,6,Cursando,0,0,2,0,0.0289
60519,Educação Física,"8,82","2,58","5,75",1,8,Cursando,0,0,2,0,0.0537
60531,Administração,"8,1","2,47","5,88",1,4,Cursando,0,0,2,0,0.2202
60541,Matemática,"9,15","6,7","7,65",1,6,Cursando,1,0,2,0,0.0663
60551,História,"8,65","5,34","6,95",1,2,Cursando,0,0,2,0,0.2097
60560,Educação Física,"8,29","6,03","7,01",1,2,Cursando,0,0,2,0,0.2097
60570,Administração,"4,1","0,25","1,71",0,18,Evadido,0,0,2,1,0.9973
60582,Biologia,"7,2","0,8","3,12",0,16,Evadido,1,0,2,1,0.9973
60584,Gastronomia,"5,2","1,85","3,5",0,8,Evadido,1,0,4,1,0.9726
60589,Educação Física,"8,5","1,82","5,59",1,2,Cursando,0,0,2,0,0.2097
60597,Letras,"9,35","1,62","5,74",1,6,Cursando,0,0,2,0,0.0289
60621,Biologia,"9,1","5,05","6,83",1,6,Cursando,0,0,2,0,0.0289
60635,Administração,"8,41","4,15","6,02",1,4,Cursando,0,0,2,0,0.2202
60639,Administração,"9,4","6,07","7,76",1,2,Cursando,0,0,2,0,0.2097
60648,Ciência da Computação,10,5,"6,25",1,5,Cursando,1,0,2,1,0.5739
60668,Biologia,"9,63","5,03","7,6",1,2,Cursando,0,0,2,0,0.2097
60683,Gastronomia,"9,4","6,85","8,12",1,4,Cursando,0,0,2,0,0.2202
60692,História,"9,63","7,03","7,84",1,8,Cursando,0,0,2,0,0.0537
60695,Matemática,"8,35","3,95","6,69",1,2,Cursando,0,0,2,0,0.2097
